Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 18:17 EDT
"Nutrient data for: TRIPLE CLEANED BLACK BEANS, UPC: 078742169057"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"0.25 cup = 35.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,80,229
"Protein",g,--,--,8.00,22.86
"Total lipid (fat)",g,--,--,1.00,2.86
"Carbohydrate, by difference",g,--,--,21.00,60.00
"Fiber, total dietary",g,--,--,12.0,34.3
"Sugars, total",g,--,--,1.00,2.86
Minerals
"Calcium, Ca",mg,--,--,0,0
"Iron, Fe",mg,--,--,1.80,5.14
"Sodium, Na",mg,--,--,5,14
Vitamins
"Vitamin C, total ascorbic acid",mg,--,--,0.0,0.0
"Vitamin A, IU",IU,--,--,0,0
Lipids
"Fatty acids, total saturated",g,--,--,0.000,0.000
"Fatty acids, total monounsaturated",g,--,--,0.000,0.000
"Fatty acids, total polyunsaturated",g,--,--,0.500,1.430
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,0,0
Amino Acids
Other
Ingredients
"BLACK BEANS." Date available: 02/03/2018 Date last updated by company: 02/03/2018
