Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 20:57 EDT
"Nutrient data for: HOT DOG BUNS, UPC: 073130002794"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"1 BUN = 71.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,200,282
"Protein",g,--,--,6.00,8.45
"Total lipid (fat)",g,--,--,2.00,2.82
"Carbohydrate, by difference",g,--,--,38.00,53.52
"Fiber, total dietary",g,--,--,1.0,1.4
"Sugars, total",g,--,--,5.00,7.04
"Sugars, added",g,--,--,5.0,7.0
Minerals
"Calcium, Ca",mg,--,--,70,99
"Iron, Fe",mg,--,--,1.80,2.54
"Potassium, K",mg,--,--,80,113
"Sodium, Na",mg,--,--,320,451
Vitamins
"Thiamin",mg,--,--,0.000,0.000
"Riboflavin",mg,--,--,0.200,0.282
"Niacin",mg,--,--,2.000,2.817
"Folic acid",µg,--,--,80,113
"Vitamin D",IU,--,--,0,0
Lipids
"Fatty acids, total saturated",g,--,--,0.497,0.700
"Fatty acids, total monounsaturated",g,--,--,0.000,0.000
"Fatty acids, total polyunsaturated",g,--,--,1.001,1.410
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,0,0
Amino Acids
Other
Ingredients
"UNBLEACHED ENRICHED WHEAT FLOUR [FLOUR, MALTED BARLEY FLOUR, REDUCED IRON, NIACIN, THIAMIN MONONITRATE (VITAMIN B1), RIBOFLAVIN (VITAMIN B2), FOLIC ACID], WATER, SUGAR, POTATO FLOUR, YEAST, SOYBEAN OIL, WHEAT GLUTEN, SALT, CALCIUM PROPIONATE (PRESERVATIVE), MONOGLYCERIDES, DATEM, CALCIUM SULFATE, CORN FLOUR, CITRIC ACID, SPICE & COLORING, POTASSIUM IODATE, SOY LECITHIN." Date available: 05/17/2018 Date last updated by company: 05/17/2018
