Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 23:34 EDT
"Nutrient data for: ENERGY GEL, UPC: 052000042474"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"1 POUCH = 37.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,80,216
"Protein",g,--,--,0.00,0.00
"Total lipid (fat)",g,--,--,0.00,0.00
"Carbohydrate, by difference",g,--,--,20.00,54.05
"Sugars, total",g,--,--,6.00,16.22
Minerals
"Potassium, K",mg,--,--,35,95
"Sodium, Na",mg,--,--,90,243
Vitamins
Lipids
Amino Acids
Other
Ingredients
"WATER, MALTODEXTRIN, BROWN RICE SYRUP, SUGAR, SALT, CITRIC ACID, POTASSIUM CITRATE, XANTHAN GUM, NATURAL FLAVOR, CALCIUM CITRATE." Date available: 06/11/2018 Date last updated by company: 06/11/2018
