Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 20:21 EDT
"Nutrient data for: RITZ CRISP & THIN CRACKERS SALT AND VINEGAR, UNPREPARED, GTIN: 07622210410054"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"0.0  = 100.0g",1Value per 100 g,
Proximates
"Protein",g,--,--,5.60,5.60
"Total lipid (fat)",g,--,--,16.00,16.00
"Fiber, total dietary",g,--,--,5.3,5.3
"Sugars, total",g,--,--,5.70,5.70
Minerals
Vitamins
Lipids
"Fatty acids, total saturated",g,--,--,1.700,1.700
Amino Acids
Other
Ingredients
"Ingredients: Potato flour 57% (contains SULPHITE), cornstarch, sunflower oil, WHEAT flour, sugar, rapeseed oil, OAT bran, raising agents (calcium phosphates, sodium hydrogen carbonate), emulsifier (SOYA lecithin), vinegar flavourings, acidity regulators (sodium diacetate, citric acid), sea salt 0,6%, salt. MAY CONTAIN EGG AND MILK." Date available: 11/10/2017 Date last updated by company: 07/26/2016
