Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 20:42 EDT
"Nutrient data for: NATURAL SPORTS DRINK, UPC: 860847000300"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"8.0 OZA = 240.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,41,17
"Protein",g,--,--,0.00,0.00
"Total lipid (fat)",g,--,--,0.00,0.00
"Carbohydrate, by difference",g,--,--,10.99,4.58
"Sugars, total",g,--,--,10.01,4.17
"Sugars, added",g,--,--,10.1,4.2
Minerals
"Potassium, K",mg,--,--,50,21
"Sodium, Na",mg,--,--,79,33
Vitamins
"Niacin",mg,--,--,4.001,1.667
"Pantothenic acid",mg,--,--,1.001,0.417
"Vitamin B-6",mg,--,--,0.499,0.208
"Vitamin B-12",µg,--,--,0.60,0.25
Lipids
Amino Acids
Other
Ingredients
"FILTERED WATER, SUGAR, NATURAL FLAVORS, CITRIC ACID, MALIC ACID, FRUIT AND VEGETABLE JUICE (FOR COLOR), SODIUM CITRATE, TRI POTASSIUM CITRATE, CAFFEINE, GINSENG ROOT EXTRACT, STEVIA EXTRACT, GREEN TEA EXTRACT, NIACINAMIDE (VITAMIN B-3), CALCIUM D PANTOTHENATE (VITAMIN B-5), PYRIDOXINE HYDROCHLORIDE (VITAMIN B-6), CYANOCOBALAMIN (VITAMIN B-12)" Date available: 05/14/2018 Date last updated by company: 05/14/2018
