Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 19:36 EDT
"Nutrient data for: TRISCUIT CRACKERS WASABI 1X7.1 OZ, UNPREPARED, GTIN: 00044000050818"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"14.0 crackers (29g) = 29.0g",1Value per 100 g,
Proximates
"Protein",g,--,--,3.00,10.34
"Total lipid (fat)",g,--,--,4.50,15.52
"Carbohydrate, by difference",g,--,--,20.00,68.97
"Sugars, total",g,--,--,1.00,3.45
Minerals
"Calcium, Ca",mg,--,--,11,38
"Iron, Fe",mg,--,--,1.40,4.83
"Potassium, K",mg,--,--,113,390
"Sodium, Na",mg,--,--,170,586
Vitamins
"Vitamin D",IU,--,--,0,0
Lipids
"Fatty acids, total saturated",g,--,--,0.000,0.000
"Fatty acids, total trans",g,--,--,0.000,0.000
Amino Acids
Other
Ingredients
"INGREDIENTS: WHOLE GRAIN WHEAT, CANOLA OIL, SUGAR, SEA SALT, MALTODEXTRIN, TAMARI SOY SAUCE POWDER (SOYBEANS, SALT, SUGAR), NATURAL FLAVOR, DISTILLED VINEGAR POWDER, DRIED PARSLEY, MODIFIED CORNSTARCH, MUSTARD OIL, WASABI POWDER." Date available: 03/30/2018 Date last updated by company: 03/27/2018
